id	text	timestamp	location
1589	@chicagobulls Get this season over, so we can grab the man in the middle from Arizona 🙄	2018-03-20 02:05:10	None
1590	@BullsNationNet 🙉🙈🙊😩	2018-03-20 02:05:21	None
1591	ouiiii messieurs c’est ça qu’on veut https://t.co/mMACD3Adev	2018-03-20 02:05:25	None
1592	@JC130onYT @chicagobulls Hehe	2018-03-20 02:05:33	None
1593	Get out of here!! Not in ma house!#SaiDaquiOw 💥👋🏽 @IamFelicio https://t.co/mGYxSCJ5Gf	2018-03-20 02:05:57	None
1594	first time blackhawks have missed the playoffs since ‘08 too https://t.co/fxUINn8ARn	2018-03-20 02:06:21	None
1595	Nets win, Bulls lost to the Knicks...outside of the atrocious day I had, that's not a bad ending. #BullsNation https://t.co/Sv8iw4uQyZ	2018-03-20 02:06:38	None
1596	Nets hold off Grizzlies to get to 23 wins. Kings can get win 24 tonight at home against a bad Pistons team. Could t… https://t.co/pHKcTUfTcw	2018-03-20 02:06:42	None
1597	I just added this listing on Poshmark: Chicago Bulls Mitchell &amp; Ness snapback black velou. https://t.co/pJEEIdydtc… https://t.co/ZslOEhNmpm	2018-03-20 02:06:43	None
1598	@chicagobulls I'm starting to hate this franchise.	2018-03-20 02:06:44	None
1599	@ThatBoiDeebo @JC130onYT @chicagobulls Y’all are sad lmao	2018-03-20 02:06:50	None
1600	✨Excited to see @NYKnicks WIN vs @ChicagoBulls tonight! ✨Looks like the Knicks are on a winning streak from St. Pat… https://t.co/9wmSi6qYZm	2018-03-20 02:06:51	None
1601	@tyrismaxey @chicagobulls Lol for what?	2018-03-20 02:08:00	None
1602	@noneothathen @chicagobulls Ayton going #1	2018-03-20 02:08:17	None
1603	Próximo jogo, será conta o Denver Nuggets no United Center. Nesta quarta-feira. https://t.co/L1aPg0vHf2	2018-03-20 02:08:19	None
1604	@chicagobulls Fire this bozo	2018-03-20 02:08:21	None
1605	That's also the second worst 3-point percentage the #Bulls have shot in a game (10%). Only worse night was a 1-for-… https://t.co/bvq0ckUtCJ	2018-03-20 02:08:39	None
1606	@chicagobulls @denzelvalentine @NoahVonleh @JerianGrant @IamFelicio There dress code borderline grayish looking 😔	2018-03-20 02:08:52	None
1607	[NBA Highlights] Chicago Bulls vs New York Knicks - Highlights | March 19, 2018 | 2017-18 NBA Season https://t.co/Ew9ZbToO4c	2018-03-20 02:09:27	None
1608	It's been a good night for #Bulls in tank race. In addition to Bulls being 1 1/2 games clear of Knicks now, Nets wo… https://t.co/GcYKabiEBr	2018-03-20 02:09:29	None
1609	@docKev_ Business decision #TankBulls #Bulls	2018-03-20 02:09:38	None
1610	#NBA final score #knicks 110-92 #bulls#asmsports #asmnetwork #usa #America #California #love #basketball #basket… https://t.co/hZnEGM2V6M	2018-03-20 02:09:48	None
1611	There’s my 🤴🏾🙏 https://t.co/970qrpAVT4	2018-03-20 02:10:19	None
1612	Bulls had a horrific 3/30 from 3PT and 35.9% overall. Bulls were without Lauri, LaVine, and Dunn, but dear god that… https://t.co/m1yHexIcYi	2018-03-20 02:10:39	None
1613	Folks it’s about to get wild. https://t.co/wBqcFM3dmD	2018-03-20 02:10:46	None
1614	A campanha do Chicago Bulls agora está da seguinte forma:24 Vitórias46 Derrotas https://t.co/Gfi8SKlbFV	2018-03-20 02:10:57	None
1615	#NBA: @nyknicks vencen y eliminan a @chicagobulls #Knicks 💪🏀	2018-03-20 02:11:28	None
1616	Chicago Bulls vs New York Knicks - Highlights | March 19, 2018 | 2017-18 NBA Season (https://t.co/nG2KdZ1MlW)	2018-03-20 02:11:28	None
1617	DARN!!! My @ChicagoBulls lost to #Knicks 🏀😡 https://t.co/RPeWvBt5zm	2018-03-20 02:11:37	None
1618	@chicagobulls I’m here for it what else can he say he’s driving a tank	2018-03-20 02:12:03	None
1619	@chicagobulls @NoahVonleh Woah	2018-03-20 02:12:08	None
1620	Hell 2 the yeah!!!!! https://t.co/kmSypYxhph	2018-03-20 02:12:28	None
1621	@CarwellAugustus @tyrismaxey @chicagobulls Forreal, first year of a rebuild and some people are going crazy 😔	2018-03-20 02:12:35	None
1622	@chicagobulls @denzelvalentine @NoahVonleh @JerianGrant @IamFelicio It’s Noah  vonleh I believe	2018-03-20 02:12:47	None
1623	LFG!! #Bulls (insert bulls tank pic) https://t.co/5MnTdtGHSA	2018-03-20 02:12:58	None
1624	#Bulls face Nets in their third-to-last and second-to-last games of the season. Bulls own their pick and thus will… https://t.co/zUwIk8B1wm	2018-03-20 02:12:59	None
1625	@chicagobulls Pathetic.. starts from the Top! Let’s draft a young 19-20 year old and wait another 3-4 years for him… https://t.co/mmdJ1kcCxO	2018-03-20 02:13:49	None
1626	Free left a statue at ISU for this..... https://t.co/5DgsXZIN4C	2018-03-20 02:14:06	None
1627	@SerMelendez @nyknicks @chicagobulls Si perdieron ante los #Knicks es que realmente no tenían el nivel para avanzar a #Playoffs	2018-03-20 02:14:11	None
1628	#NBA Rudy #Gay llega a los 5.440 tiros de campo anotados y lo pasa a Horace #Grant (ex #BullsNation, #PureMagic y… https://t.co/UdvO6itlIu	2018-03-20 02:14:23	None
1629	BE GREAT TON! https://t.co/h8v8wbeEuC	2018-03-20 02:14:36	None
1630	@thatoneguy614 @CarwellAugustus @chicagobulls Do you really think this is about one year? Lol yeah ok.	2018-03-20 02:14:58	None
1631	Bulls fall to Knicks in New York, 110-92 - https://t.co/V8VJJOiCqS https://t.co/AyHRhd8ZQf	2018-03-20 02:15:15	None
1632	And remember, LaVine is sitting out a game of each of the remaining two remaining back-to-back sets. So good bet th… https://t.co/CxmwYKPQjq	2018-03-20 02:15:45	None
1633	#NBA | @chicagobulls 92 @nyknicks 110 (FINAL) https://t.co/T1cC3IFPGT	2018-03-20 02:16:00	None
1634	@World_Wide_Wob @chicagobulls @bennythebull #BullsNation 👀📋	2018-03-20 02:16:13	None
1635	A story I wrote was tweeted by Chuck Swirsky? Onions, baby. Onions. https://t.co/IebONIwbpg	2018-03-20 02:16:13	None
1636	ORIGINAL 1990s CHICAGO BULLS NBA CHAMPION WARMUP Shooting JERSEY SHIRT XL#ChicagoBulls #Bulls #BullsNation  https://t.co/tTmpT67Qtz	2018-03-20 02:16:44	None
1637	What took them so long? https://t.co/TAvyDdPrgd	2018-03-20 02:17:01	None
1638	@thatoneguy614 @CarwellAugustus @chicagobulls We have no identity,  no vision and no real chance at FA's and we're… https://t.co/RMYUkchbpV	2018-03-20 02:17:06	None
1639	New York Knicks roll past Bulls for second straight win (Highlights) https://t.co/RBa1YYyTfl	2018-03-20 02:17:09	None
1640	BREAKING: #UBwomenshoops advances to Sweet 16 for the first time in program history as they #Bulls upset #3 Florida… https://t.co/MBafZC161W	2018-03-20 02:17:37	None
1641	It was a really good night for the Chicago Bulls in the tank race. https://t.co/LUpucoxnTX	2018-03-20 02:17:39	None
1642	New York Knicks 110 Chicago Bulls 92 (Estadísticas completas) https://t.co/vM2fL8QHzc #KnicksvsBulls #NBA	2018-03-20 02:17:42	None
1643	Amigos, o que acontece com o @chicagobulls que não consegue disputar contratações como a de Kevin Durant com o… https://t.co/STdiEXIHiK	2018-03-20 02:17:57	None
1644	@tyrismaxey @thatoneguy614 @chicagobulls No identity no vision????? Bulls are a ball sharing team with players that… https://t.co/yjfSL9WvXm	2018-03-20 02:18:49	None
1645	NO https://t.co/jBwe3fWWHO	2018-03-20 02:18:53	None
1646	The Chicago Bulls fall against the New York Knicks. https://t.co/jdkgS8fh1L	2018-03-20 02:19:07	None
1647	@CarwellAugustus @chicagobulls So wats our pick	2018-03-20 02:20:17	None
1648	#BullsNation https://t.co/RkseGPllLB	2018-03-20 02:20:19	None
1649	You know it's tanking when Zipster gets the same mins as Portis and more mins than Valentine and Nwaba #BullsNation	2018-03-20 02:20:25	None
1650	@ZachLaVine @MarkkanenLauri @KrisDunn3 will you guys reach out to @kobebryant during the off-season to help your craft	2018-03-20 02:20:28	None
1651	@CarwellAugustus @thatoneguy614 @chicagobulls What the fuck does that even mean? 90% of these guys won't be a part… https://t.co/q9nt2lPUGX	2018-03-20 02:20:52	None
1652	Need SA to win to push that NO pick down to us for higher draft pick! #bulls	2018-03-20 02:20:56	None
1653	Tim Hardaway Jr. scores a game-high 22 PTS to lift the @nyknicks over the @chicagobulls 110… https://t.co/cVAYbOoZ3A	2018-03-20 02:21:27	None
1654	✅ +1.87u That’s 9 in a row!RT to spread the love 💰😍 https://t.co/Xw88LpBvNw	2018-03-20 02:21:30	None
1655	@chicagobulls put me on the damb court I can maybe hit some 3s	2018-03-20 02:21:46	None
1656	The Chicago Bulls fall to the #NewYork Knicks 110-92 https://t.co/zMyXGGh2zt	2018-03-20 02:21:52	None
1657	@jrock2481 @NBA @nyknicks @chicagobulls I know so sad 2 Game Winning streak. WTF	2018-03-20 02:21:55	None
1658	@tyrismaxey @CarwellAugustus @chicagobulls What else would you mean? The franchise has stayed relevant, sure we hav… https://t.co/ZGLlSYvnuF	2018-03-20 02:21:58	None
1659	@maarizpe 👊 bien... Mis Chicago Bulls	2018-03-20 02:22:09	None
1660	@chicagobulls Tank harder!!	2018-03-20 02:22:17	None
1661	@chicagobulls YES	2018-03-20 02:22:17	None
1662	New York Knicks 110 Chicago Bulls 92 (Estadísticas completas) https://t.co/g1crzjQZKw #KnicksvsBulls #NBA	2018-03-20 02:22:18	None
1663	Also worth noting in tank race: Kings have gone on a 5-5 heater of late and have 1 fewer win than #Bulls. Kings hav… https://t.co/MRPElgS40S	2018-03-20 02:22:20	None
1664	@noneothathen @chicagobulls Hopefully Mikal	2018-03-20 02:22:35	None
1665	Bulls now have the 8th best shot at getting the top pick. #BullsNation https://t.co/cRt83CWjRQ	2018-03-20 02:22:42	None
1666	@tyrismaxey @thatoneguy614 @chicagobulls So you can predict the future?	2018-03-20 02:22:58	None
1667	@CarwellAugustus @chicagobulls 😏🤔	2018-03-20 02:23:14	None
1668	@tyrismaxey @thatoneguy614 @chicagobulls How do you know that?	2018-03-20 02:23:25	None
1669	DFS Basketball Mon March 19Player AveragesPF: Bobby PortisAverage Fantasy Points: 25.35Cost Per Point:  $276Pl… https://t.co/HwnVWa9nJy	2018-03-20 02:23:28	None
1670	@thatoneguy614 @CarwellAugustus @chicagobulls Who employs Garpax? Some third party? Relevant to whom? Is there even a rumor of a FA signing?	2018-03-20 02:23:31	None
1671	@tyrismaxey @CarwellAugustus @chicagobulls My man, this rebuild is about getting out of the 1st round exit purgator… https://t.co/REAyoDUNbZ	2018-03-20 02:23:39	None
1672	On the latest Second City Sports #podcast we discuss a disappointing start to #MarchMadness &amp; the blessed Sister Je… https://t.co/NeFzmqYFNT	2018-03-20 02:24:18	None
1673	@ShamsCharania Today, @rolopez42 gets a DNP-Coach’s Decision, and the @chicagobulls leave @ZachLaVine, @KrisDunn3,… https://t.co/m5qirJsUN7	2018-03-20 02:24:32	None
1674	@CarwellAugustus @thatoneguy614 @chicagobulls Lmao ok dude.  You have a great night!	2018-03-20 02:24:44	None
1675	@tyrismaxey @thatoneguy614 @chicagobulls  https://t.co/CDXiyWyFwt	2018-03-20 02:25:34	None
1676	@tyrismaxey @CarwellAugustus @chicagobulls No big time FA is going to join a rebuilding team right away, if we cont… https://t.co/14ugtQOhyH	2018-03-20 02:25:36	None
1677	@RemyBoyz74 @KendallG13 @NBCSBulls @vgoodwill Never go against @KendallG13, y’all damn better believe MJ and those… https://t.co/nJLGxpyYWI	2018-03-20 02:25:43	None
1678	NBA - Tim Hardaway Jr. scores a game-high 22 PTS to lift the @nyknicks over the @chicagobulls 110-92 at MSG!Kante… https://t.co/kktXGXKZuo	2018-03-20 02:25:51	None
1679	@thatoneguy614 @CarwellAugustus @chicagobulls I think acting 2 years too late is a clear sign of poor management.	2018-03-20 02:25:56	None
1680	@alejandrorodas en serio? 😒 https://t.co/1aztQfFzqh	2018-03-20 02:26:39	None
1681	Dope! #MJMondays 🐐 https://t.co/N5AcyV63bF	2018-03-20 02:26:44	None
1682	@thatoneguy614 @CarwellAugustus @chicagobulls You do realize that 7 years ago? I'm out bro.  Take care.	2018-03-20 02:26:49	None
1683	FYEAH! If we can dream it, it can HAPPEN! https://t.co/eo6iijw5ye	2018-03-20 02:26:56	None
1684	@ASAP_SportsNews @nyknicks @chicagobulls the BULLS are 💩	2018-03-20 02:27:12	None
1685	Guess what? No one cares about either team. All trash and garbage. Those teams and their legacy are over. There is… https://t.co/kWiUmsMctj	2018-03-20 02:27:12	None
1686	Knicks blow out lethargic and shorthanded Bulls 110-92 https://t.co/2ue8qfJVYF #Chicago Bulls	2018-03-20 02:27:20	None
1687	@chicagobulls Chicago Bears Chicago Cubs 312 773	2018-03-20 02:27:22	None
1688	@NBAcouchside Kris Dunn will be back, man. It's OK.	2018-03-20 02:27:26	None
1689	@FrankD68 I mean, to be fair, the warning didn't change much practically. #Bulls have done bare minimum. Lopez is s… https://t.co/b0AB5GPmqS	2018-03-20 02:27:26	None
1690	👀 https://t.co/nH1Aahnhtx	2018-03-20 02:27:38	None
1691	@tyrismaxey @CarwellAugustus @chicagobulls I mean even with acting late, we were a Rondo injury away from knocking… https://t.co/lUqdrWesrU	2018-03-20 02:27:53	None
1692	Floated this idea by @TreyBurke after the game. He said he hadn't heard it before, but he liked it and said it's so… https://t.co/QY12z7rPeW	2018-03-20 02:28:26	None
1693	Go Knicks GoNew York Knicks vs Chicago Bulls Madison Square Garden Knicks win#nba https://t.co/FgBjHVH0Sq	2018-03-20 02:29:15	None
1694	https://t.co/5YDAcqWNJl	2018-03-20 02:29:48	None
1695	When Kawhi Leonard hits free agency and the Chicago Bulls don’t even look in his direction &gt;&gt;&gt;	2018-03-20 02:29:57	None
1696	NBA basketball has been better without Knicks and Bulls and no one will tell you otherwise. It’s been the glory yea… https://t.co/rarAFJA2od	2018-03-20 02:30:01	None
1697	Knicks blow out lethargic and shorthanded Bulls 110-92 - Somehow, Kris Dunn is in a walking boot and yet also terme… https://t.co/D6WxxgQKpZ	2018-03-20 02:30:32	None
1698	#TANKINFORAYTONNUGGAH imma have shirts for all sizes https://t.co/273JdC83uX	2018-03-20 02:30:55	None
1699	Hardaway, Beasley lead Knicks past depleted Bulls, 110-92 https://t.co/rXLUMfu5eq	2018-03-20 02:30:59	None
1700	DFS NBA Mon March 19Player AveragesPG: Cameron PayneAverage Fantasy Points: 20.29Cost Per Point:  $241Players… https://t.co/IT243ykb0h	2018-03-20 02:31:19	None
1701	@SuppressedStorm @chicagobulls  https://t.co/i2yIxKibLI	2018-03-20 02:31:19	None
1702	@Pa_Ward1 No different than all the hairstyles seen on basketball courts when Dennis Rodman played for the Chicago Bulls. 🏀	2018-03-20 02:31:28	None
1703	@tyrismaxey @CarwellAugustus @chicagobulls Man take yo negative energy to some other fanbase, the rest of us are go… https://t.co/LnOAGnK9Gr	2018-03-20 02:31:31	None
1704	Imagine thinking the Knicks are what anyone following basketball really cares about. The most trash run franchise i… https://t.co/mMJjDrDG3A	2018-03-20 02:31:33	None
1705	Delete this https://t.co/xeB6tirQVE	2018-03-20 02:32:11	None
