id	text	timestamp	location
2722	James Johnson dawgggg	2018-03-20 02:32:02	None
2723	Wow it only took 70 games for James Johnson to have a big night lol	2018-03-20 02:32:03	None
2724	LOL. James Johnson is shooting 29.8% from 3 this season so of course he turns into a splash brother, because, Nuggets.	2018-03-20 02:32:03	None
2725	WHERE HAS THIS JAMES JOHNSON BEEN ALL YEAR?!? 🔥 🔥 🔥 🔥 🔥	2018-03-20 02:32:03	None
2726	Big win boys @MiamiHEAT	2018-03-20 02:32:03	None
2727	JAMES JOHNSON ENTERRA NO MEU CU	2018-03-20 02:32:03	None
2728	James Johnson ended these guys. I can finally get ready for this night shift, lmaoo...	2018-03-20 02:32:03	None
2729	que jogaço #MileHighBasketball e #HeatCulture PQP TÁ MUITO BOM DE VER ESSE JOGAÇO	2018-03-20 02:32:04	None
2730	JAMES.JOHNSON.	2018-03-20 02:32:04	None
2731	EU TO MALUCO NAOSBSOWBWOWHWOWJWOWBW TE AMO @IamJJ16	2018-03-20 02:32:05	None
2732	James Johnson clutch#HeatCulture #NBA #NBAnoSporTV	2018-03-20 02:32:05	None
2733	2 words: JAMES JOHNSON. #HEATCulture #heatlive	2018-03-20 02:32:05	None
2734	The James Johnson Game. What is life?	2018-03-20 02:32:05	None
2735	#Basketball #Livescore @ScoresPro: (USA-NBA) #Miami Heat vs #Denver Nuggets: 142-136 ...	2018-03-20 02:32:05	None
2736	James fucking Johnson	2018-03-20 02:32:06	None
2737	JAMES JOHNSON !	2018-03-20 02:32:06	None
2738	I want James Johnson on my team.	2018-03-20 02:32:03	None
2739	James Johnson in March &gt;&gt;	2018-03-20 02:32:06	None
2740	#WATCHINGHISTORY #LetsGoHeat @MiamiHEAT @HeatNationCom #highestscoringgame	2018-03-20 02:32:07	None
2741	Besides the iso James Johnson been killing it in OT	2018-03-20 02:32:07	None
2742	James Johnson vc é ridículo	2018-03-20 02:32:07	None
2743	I need to apologize for my sins im sorry James Johnson for wanting Miami to cut you	2018-03-20 02:32:07	None
2744	JAMES JOHNSON 🔥🔥🔥🔥🔥	2018-03-20 02:32:08	None
2745	.@IraHeatBeat If James Johnson played like this every night, heck 3 out of every 4 games, then I wouldn't have a problem with that contract	2018-03-20 02:32:09	None
2746	Nothing but respect for my president #HeatCulture https://t.co/WaeXSqYu5y	2018-03-20 02:32:09	None
2747	James Johnson PATRONANDO a segunda overtime na American Airlines Arena. 144-136 para o Heat, 52 segundos para o fim.	2018-03-20 02:32:09	None
2748	JAMES JOHNSON	2018-03-20 02:32:09	None
2749	JJ putting in that work!!! #HeatNation	2018-03-20 02:32:10	None
2750	Yoo James Johnson 🔥🔥🔥🔥🔥🔥	2018-03-20 02:32:11	None
2751	James Johnson é o meu pai	2018-03-20 02:32:11	None
2752	JAMES JOHNSON....MOMMA THERE GOES THAT MAN	2018-03-20 02:32:12	None
2753	James Johnson just out here ending the Nuggets season. Smh	2018-03-20 02:32:12	None
2754	James Johnson is real !	2018-03-20 02:32:12	None
2755	James Johnson chill 🤦🏽‍♂️	2018-03-20 02:32:12	None
2756	James Johnson 🌴🔥🔥🔥🔥	2018-03-20 02:32:12	None
2757	KING JAMES JOHNSON	2018-03-20 02:32:12	None
2758	James Johnson is KILLING	2018-03-20 02:32:12	None
2759	James Johnson to the rescue	2018-03-20 02:32:13	None
2760	JAMES. FUCKING. JOHNSON	2018-03-20 02:32:13	None
2761	James Johnson is a one man show, throwing daggers like a vampire hunter	2018-03-20 02:32:13	None
2762	Need Plumlee to elbow James Johnson in the neck AT LEAST	2018-03-20 02:32:13	None
2763	JAMES JOHNSON NÃO PARA	2018-03-20 02:32:13	None
2764	Where has this James Johnson been? Good lord	2018-03-20 02:32:13	None
2765	James MF Johnson 👑	2018-03-20 02:32:15	None
2766	JAMES JOHNSON IS ON FUCKING FIRE!!!!!!! #HeatIsOn	2018-03-20 02:32:16	None
2767	James johnson always backs me up when I defend him when people slander him 🤷🏾‍♂️	2018-03-20 02:32:17	None
2768	QUE JOGADA LINDA DO JAMES JOHNSON MEU DEUSSSSSS	2018-03-20 02:32:17	None
2769	James Johnson in his bag!!	2018-03-20 02:32:17	None
2770	JAMES JOHNSON	2018-03-20 02:32:17	None
2771	SOMEONE GET JAMES JOHNSON A BEER DAMN IT.	2018-03-20 02:32:18	None
2772	JAMES JOHNSON!!!	2018-03-20 02:32:18	None
2773	The Dwyane Wade effect &gt;&gt;&gt;&gt;&gt;&gt;	2018-03-20 02:32:18	None
2774	JAMES JOHNSON QJE ISSO	2018-03-20 02:32:18	None
2775	James Johnson playing like he's going to steal another $60 million!	2018-03-20 02:32:19	None
2776	@MiamiHEAT  https://t.co/wVxVsLBPVa	2018-03-20 02:32:18	None
2777	Lmaoooo https://t.co/kLY8PrIkia	2018-03-20 02:32:19	None
2778	James Johnson straight shitting on the Nuggets	2018-03-20 02:32:19	None
2779	James Johnson took this game over..... :/	2018-03-20 02:32:20	None
2780	James Johnson y'all #LetsGoHeat	2018-03-20 02:32:20	None
2781	James Johnson, is the man right now. #heatnation #MiamiHeat	2018-03-20 02:32:20	None
2782	JAMES JOHNSON	2018-03-20 02:32:20	None
2783	JAMES JOHNSON !!	2018-03-20 02:32:21	None
2784	James. Johnson.	2018-03-20 02:32:21	None
2785	JAMES GOAT JOHNSON	2018-03-20 02:32:22	None
2786	James Johnson did that man nasty	2018-03-20 02:32:23	None
2787	I see you James Johnson!!!	2018-03-20 02:32:23	None
2788	Best game James Johnson has played all year	2018-03-20 02:32:23	None
2789	James Johnson With The Fake Hand Off!!	2018-03-20 02:32:23	None
2790	James Johnson is a man possessed in Double OT #heatnation	2018-03-20 02:32:23	None
2791	Mano e o James Johnson	2018-03-20 02:32:24	None
2792	LeBron James Johnson	2018-03-20 02:32:24	None
2793	James Johnson is the best player in the nba	2018-03-20 02:32:24	None
2794	James fucking Johnson!!!	2018-03-20 02:32:25	None
2795	James LeBron Johnson @IamJJ16 #doubleot	2018-03-20 02:32:25	None
2796	Con un ojo el el partido de los @MiamiHEAT y el otro en #Raw 😅 estupida y sensual programación americana 🇺🇸	2018-03-20 02:32:25	None
2797	JAMES JOHNSON FORGIVE ME FOR I HAVE SINNED I FUCKING LOVE YOU	2018-03-20 02:32:26	None
2798	JAMES FUCKING JOHNSON🔥🔥	2018-03-20 02:32:27	None
2799	James Johnson is the 🐐	2018-03-20 02:32:27	None
2800	JJ 2OT TAKEOVER #HeatNation	2018-03-20 02:32:27	None
2801	🥋🔥🥋🔥🥋🔥🥋🔥🥋🔥🥋🔥🥋🔥🥋🔥🥋🔥🥋🔥🥋🔥🥋🔥🥋🗣 @IamJJ16	2018-03-20 02:32:27	None
2802	MANOOOOOOOOOOOOO, QUE ISSO!!!!!!?????? JAMES JOHNSON ESTÁ SENSACIONAL!!!!!!	2018-03-20 02:32:28	None
2803	James Johnson is cooking	2018-03-20 02:32:28	None
2804	142 points!!! Wow... @MiamiHEAT #HEATNation #HeatCulture	2018-03-20 02:32:28	None
2805	LOOKATJAMESJOHNSON https://t.co/aoaIa517sr	2018-03-20 02:32:28	None
2806	That's what I'm talking bout!! #HeatCulture #DENvsMIA	2018-03-20 02:32:29	None
2807	Omggggg unrealllll 2017 James Johnson is back	2018-03-20 02:32:30	None
2808	JJ on fire tonight #HeatNation	2018-03-20 02:32:30	None
2809	KING JAMES JOHNSON	2018-03-20 02:32:29	None
2810	Thanks @MiamiHEAT	2018-03-20 02:32:30	None
2811	WOOOOOOOOOOOOOOOOW JAMES JOHNSON!!	2018-03-20 02:32:30	None
2812	rt @HeatMilGrau James Johnson jamais criticado.	2018-03-20 02:32:30	None
2813	JAMES. JOHNSON. DAGGER!!! #HEATCulture	2018-03-20 02:32:30	None
2814	James Johnson read my tweets	2018-03-20 02:32:31	None
2815	James Johnson, everybody.	2018-03-20 02:32:31	None
2816	James Johnson has TAKEN OVER in OT! BOOOOY! Franchise record 144 pts for #HeatCulture as they lead… https://t.co/tL5sqfG5xq	2018-03-20 02:32:32	None
2817	Such a huge fan of James Johnson. Another big play and the latest puts the Heat up 8 on the Nuggets with less than a minute to play.	2018-03-20 02:32:33	None
2818	James Johnson is the King of Double OT!#LetsGoHeat	2018-03-20 02:32:33	None
2819	James Johnson getting off rn	2018-03-20 02:32:33	None
2820	oh man, that was the best. james johnson just FROZE the Nuggets D	2018-03-20 02:32:34	None
2821	JAMES FUCKING JOHNSON IS UNSTOPPABLE!!!! WHAT AN AMAZING FAKE THAT SET HIM UP FOR A DUNK!!!! YES!!!! #HEATNation #HEATCulture	2018-03-20 02:32:34	None
2822	James Johnson is my dad	2018-03-20 02:32:34	None
2823	James Johnson man!!! 🔥🔥🔥 #HeatCulture #HeatNation https://t.co/vLDqsZqSwg	2018-03-20 02:32:34	None
2824	James Johnson is about to get a key to the city.	2018-03-20 02:32:34	None
2825	@IamJJ16 is my dad	2018-03-20 02:32:35	None
2826	are they even playing defense?... https://t.co/iK5MVDRfSg	2018-03-20 02:32:35	None
2827	James Fucking Johnson let’s go 🔥🏀	2018-03-20 02:32:35	None
2828	MEU DEUS DO CÉU OH MY GOD O QUE QUE É ISSO JAMES JOHNSON ?!?!? #HeatCulture 🔥🔥🔥#NBAnoSporTV	2018-03-20 02:32:36	None
2829	James Johnson 🔥	2018-03-20 02:32:37	None
2830	James Johnson has completely taken over this 2OT!! #LETSGOHEAT	2018-03-20 02:32:37	None
2831	LeBron James Johnson!!!	2018-03-20 02:32:37	None
2832	Career game for James Johnson. #Heat #HeatNation #HEATCulture	2018-03-20 02:32:38	None
2833	Did @DwyaneWade bring back raising the roof? @MiamiHEAT	2018-03-20 02:32:37	None
2834	Fake DHO for the win... James Johnson is too nimble	2018-03-20 02:32:38	None
2835	JAMES JOHNSON	2018-03-20 02:32:39	None
2836	James Johnson oh my... 👀👀👀	2018-03-20 02:32:39	None
2837	JAMES JOHNSON CLUTCH AF TONIGHT	2018-03-20 02:32:39	None
2838	JJ is killing it in 2OT. This looks like last year’s James Johnson.	2018-03-20 02:32:39	None
2839	I think James Johnson learned that from Kelly O! Haha	2018-03-20 02:32:39	None
2840	JAMES JOHNSON	2018-03-20 02:32:39	None
2841	JAMES FUCKING JOHNSON!!! #LetsGoHeat	2018-03-20 02:32:40	None
2842	Took ALL SEASON TO SEE THIS FROM JAMES JOHNSON! 60 mil contract FINALLY showing up #HeatCulture	2018-03-20 02:32:40	None
2843	@nuggets Hey assclown you lost. You are all a bunch of weak pussies. Abused by Kelly Olynyk and James Johnson. 🤡🤡🤡🤡🖕🏻🖕🏻🖕🏻🖕🏻	2018-03-20 02:32:41	None
2844	@nuggets y’all let James Johnson play like LeBron	2018-03-20 02:32:42	None
2845	#heat James Johnson is #playoff ready	2018-03-20 02:32:44	None
2846	James Johnson ✊✊✊	2018-03-20 02:32:44	None
2847	James Johnson is a gem.	2018-03-20 02:32:44	None
2848	James Johnson going crazy in 2OT. #DENvsMIA	2018-03-20 02:32:44	None
2849	JAMES JOHNSON REALLY WON US THIS GAME 🔥🙌🏽	2018-03-20 02:32:45	None
2850	JAMES JOHNSON WORLD	2018-03-20 02:32:45	None
2851	About time we got an #OfCourse on our side https://t.co/cvwltIzx0k	2018-03-20 02:32:45	None
2852	JAMES JOHNSON WOW	2018-03-20 02:32:47	None
2853	Y'all can shove that James Johnson slander up your ass tonight.	2018-03-20 02:32:47	None
2854	Why does James Johnson look like an MVP candidate against the Nuggets right now?😢	2018-03-20 02:32:47	None
2855	James Johnson has single handedly taken over double OT.	2018-03-20 02:32:47	None
2856	James Johnson is unstoppable right now	2018-03-20 02:32:47	None
2857	who are you? @IamJJ16	2018-03-20 02:32:48	None
2858	James Johnson going to work let’s go #HeatNation	2018-03-20 02:32:48	None
2859	James Johnson 10 points in this Double OT!!! Hit em’ with the quarterback keeper	2018-03-20 02:32:49	None
2860	@CapCurtis Alright @MiamiHEAT about to put the dagger in Denver and end this game!	2018-03-20 02:32:49	None
2861	(LeBron) James Johnson. 🤷🏼‍♂️🔥🔥	2018-03-20 02:32:49	None
2862	The james Johnson Game lol 🌴🔥	2018-03-20 02:32:50	None
2863	James Johnson on 🔥 #NBAnoSporTV	2018-03-20 02:32:50	None
2864	Denver gets hit with the annual Boban Marjanovic game and the annual James Johnson game.	2018-03-20 02:32:52	None
2865	James Johnson faked out Millsap :-(	2018-03-20 02:32:52	None
2866	James Johnson is really making this second overtime more fun than sleep. Few things are more fun than sleep. #MiamiHeat	2018-03-20 02:32:53	None
2867	James Johnson takin over 🔥🔥🔥	2018-03-20 02:32:53	None
2868	He's definitely getting a max deal at 35 after this one is up https://t.co/2K3nmWQ0xC	2018-03-20 02:32:53	None
2869	James Johnson trade value shooting through the sky!	2018-03-20 02:32:53	None
2870	They can’t find an answer for James Johnson 🙌🏾	2018-03-20 02:32:54	None
2871	Thats a James Johnson Clone	2018-03-20 02:32:55	None
2872	James Johnson is on fire man	2018-03-20 02:32:55	None
2873	James Johnson with the knockout 🔥	2018-03-20 02:32:55	None
2874	See now why can't James Johnson play like this every night? Like nigga we need this lol.	2018-03-20 02:32:55	None
2875	I ain’t neeeeeva eva see James Johnson play like this	2018-03-20 02:32:57	None
2876	Let me just saw it again but just a lil louder. JAMES JOHNSON IS A DAWG.	2018-03-20 02:32:58	None
2877	Give me this James Johnson every night please.	2018-03-20 02:32:58	None
2878	@MiamiHEAT @WayneElli22 Took ALL SEASON TO SEE THIS FROM JAMES JOHNSON! 60 mil contract FINALLY showing up #HeatCulture	2018-03-20 02:32:58	None
2879	Would i trade paul millsap for james johnson right now? mmmmmmm. #Nuggets	2018-03-20 02:32:58	None
2880	One hell of a game Miami!! #HeatCulture	2018-03-20 02:32:59	None
2881	Fuck this wife beater James Johnson	2018-03-20 02:32:59	None
2882	So a lineup with Dragic, Ellington, Richardson, Olynyk, and James Johnson has scored more than any line up with Bro… https://t.co/7iSnHSWYQu	2018-03-20 02:33:00	None
2883	Is that James Johnson? #heatnation	2018-03-20 02:33:00	None
2884	How about James Johnson?	2018-03-20 02:33:00	None
2885	James Johnson 🐐	2018-03-20 02:33:00	None
2886	TE AMOJAMESJOHNSON	2018-03-20 02:33:00	None
2887	James Johnson will make a three at your funeral	2018-03-20 02:33:00	None
2888	KING JAMESBEHOLD THE ROYAL JOHNSON	2018-03-20 02:33:02	None
2889	Lebron James would never tattoo his neck and faceJames Johnson &gt; Lebron James	2018-03-20 02:33:02	None
2890	James Johnson 👌🔥🔥🔥🔥🔥🔥🔥	2018-03-20 02:33:02	None
2891	I wish James Johnson would play this aggressive all the time!!!	2018-03-20 02:33:02	None
2892	he was missing lay ups a month ago https://t.co/gz2PfxftFz	2018-03-20 02:33:03	None
2893	JJ with the exclamation dunk.#HEATCulture	2018-03-20 02:33:03	None
2894	😑 https://t.co/7EintTi7zW	2018-03-20 02:33:04	None
2895	okay snap den @MiamiHEAT	2018-03-20 02:33:04	None
2896	James Johnson that is you!!! Looking like yo self! https://t.co/yu19PVhXK7	2018-03-20 02:33:04	None
2897	NASTY fake by James Johnson! #HeatNation	2018-03-20 02:33:05	None
2898	JAMES JOHNSON AAAAA	2018-03-20 02:33:05	None
2899	Denver Nuggets - Miami Heat  #link #stream #maçlink #maçizle #livestream https://t.co/rlfLARA4d4	2018-03-20 02:33:06	None
2900	James Johnson just faked the whole world out. #HeatNation #HeatCulture	2018-03-20 02:33:06	None
2901	You think I could have Tyler Johnson’s money and my teeth be looking degge degge 🤦🏿‍♂️	2018-03-20 02:33:07	None
2902	This is James Johnson's best game of his career. #LETSGOHEAT	2018-03-20 02:33:08	None
2903	James Johnson is a problem 😂	2018-03-20 02:33:08	None
2904	James Johnson the 🐐 🚲	2018-03-20 02:33:08	None
2905	This James Johnson is my favorite James Johnson.	2018-03-20 02:33:09	None
2906	@NBA @MiamiHEAT We want 3OT lol	2018-03-20 02:33:09	None
2907	@MiamiHEAT @KellyOlynyk @McKenzieS6 @GeorgeLiakakis #30Burger 🍔 Kelly’s on fuego 🔥 🏀 👌🏿 🔥 🏀 👌🏿	2018-03-20 02:33:10	None
2908	James “two piece” Johnson seals the game with his patent fake handoff. This is going to be huge loss for DEN.	2018-03-20 02:33:10	None
2909	@TooSoonJunes @NBA @MiamiHEAT @nuggets Asap plzz	2018-03-20 02:33:10	None
2910	How we feeling, Mr. Wade? #HeatCulture https://t.co/VuAVcFxi6d	2018-03-20 02:33:12	None
2911	James Johnson simplesmente acabou com essa prorrogação!#HEATCulture 144x136 #MileHighBasketball	2018-03-20 02:33:12	None
2912	@stephenasmith @nyjets @warriors @HoustonRockets Stephen!!!!! Make sure you show some luv my Heat!   #HeatCulture #HeatNation 🤙🏻	2018-03-20 02:33:13	None
2913	JAMES JOHNSON, MINHA FAMÍLIA É TUA CUMPADI, TU É BRABO! #HeatCulture	2018-03-20 02:33:13	None
2914	How bout JJ tho?!?! #MiamiRed only for him... @MiamiHEAT https://t.co/gJzomXg2VT	2018-03-20 02:33:13	None
2915	Witnessing the highest scoring game in @MiamiHEAT history. #HeatCulture	2018-03-20 02:33:13	None
2916	Que jogo #HeatCulture	2018-03-20 02:33:14	None
2917	@HeatNationCom With the offensive juggernauts of Kelly Olynik &amp; James Johnson, lol	2018-03-20 02:33:15	None
2918	James Johnson is a monster	2018-03-20 02:33:16	None
2919	James Johnson is really tough like that	2018-03-20 02:33:16	None
2920	me watching james johnson prosper https://t.co/xm1uEvWqOD	2018-03-20 02:33:16	None
2921	James Johnson is fireeeee 🔥🔥🔥🔥	2018-03-20 02:33:17	None
2922	@MiamiHEAT Good W, that's what I'm takin bout💪🏿	2018-03-20 02:33:17	None
2923	GOODNIGHT ONLY TO JAMES JOHNSON	2018-03-20 02:33:18	None
2924	@MiamiHEAT give my ass to jj	2018-03-20 02:33:19	None
2925	144! For en move av James Johnson!!At det tydelig tømmes på tribunen mens det her foregår i dobbel overtid. Det blir for dumt	2018-03-20 02:33:19	None
2926	Just witnessed James Johnson become an NBA closer in real time and it was truly something to behold	2018-03-20 02:33:19	None
2927	JAMES JOHNSON YOU BAAAAD BOY 😷😷😷😷	2018-03-20 02:33:19	None
2928	@IamJJ16 balling like Gawd out there tonight!!!!!  #Salute !!!!!  @MiamiHEAT #HeatCulture #DENvsMIA	2018-03-20 02:33:20	None
2929	すげぇ。 https://t.co/4KDWZeky5v	2018-03-20 02:33:20	None
2930	James Johnson took over the end of this double OT! Sheesh	2018-03-20 02:33:21	None
2931	James johnson awesome fake dunk #letsgoheat miamiheat https://t.co/SYXWzMWPRx	2018-03-20 02:33:21	None
2932	James Johnson ao resgate.	2018-03-20 02:33:22	None
2933	That’s captain James Johnson to you.	2018-03-20 02:33:22	None
2934	JAMES JOHNSON JUST TOOK THEM BOYS ANKLES	2018-03-20 02:33:22	None
2935	No idea how he made that with his feet sideways. #HEATCulture https://t.co/WQR7abwtio	2018-03-20 02:33:22	None
2936	@JazzJargon 's James Johnson is pwning the Heat rn. 😂	2018-03-20 02:33:23	None
2937	JAMES JOHNSON. QUE PARTIDO	2018-03-20 02:33:23	None
2938	James Johnson refusing to mess around tonight	2018-03-20 02:33:24	None
2939	James Johnson now with 31 - we think, since we have no stats - and if it's right, it's a career-high.	2018-03-20 02:33:24	None
2940	Hopefully just waiting for the playoffs. https://t.co/YcOf6XtZ9p	2018-03-20 02:33:26	None
2941	@MiamiHEAT OMG, THIS IS THE BEST GAME EVER.	2018-03-20 02:33:26	None
2942	JAMES JOHNSON !!!	2018-03-20 02:33:26	None
2943	James Johnson!!! #Heatnation https://t.co/IKVGy4DDzK	2018-03-20 02:33:26	None
2944	Remember when James Johnson turned his ankle?	2018-03-20 02:33:27	None
2945	I’m not watching this game again at 12am though. Two O.T. I’m good. Lol. #heatnation #MiamiHeat	2018-03-20 02:33:27	None
2946	JAMES JOHNSON IS BETTER THAN YOUR TERRIBLE TWEETS ABOUT HIM	2018-03-20 02:33:27	None
2947	James. Johnson.	2018-03-20 02:33:28	None
2948	James Johnson and Tyler Johnson would have made a great villain duo in Justified	2018-03-20 02:33:29	None
2949	Estou aqui publicamente pedindo desculpas por todos os xingamentos ao James Johnson. Que jogo fenomenal!!!!!!!	2018-03-20 02:33:29	None
2950	James Johnson or Kobe can't tell🤔🤔🤔	2018-03-20 02:33:29	None
2951	em tempo, o que o JJohnson tá fazendo nesse segundo quarto de OT é algo fora do comum. #HEATCulture	2018-03-20 02:33:30	None
2952	James Johnson so disrespectful	2018-03-20 02:33:30	None
2953	Que aula de basquete do James Johnson nessa prorrogação, coisa linda	2018-03-20 02:33:30	None
2954	James Johnson, un zorro viejo. #LETSGOHEAT	2018-03-20 02:33:30	None
2955	James Johnson..So you thought I was passing huh.. https://t.co/DDLOYF2eNV	2018-03-20 02:33:30	None
2956	2017 JAMES JOHNSON BACK	2018-03-20 02:33:30	None
2957	@MiamiHEAT Let Dragic shoot for my fantasy team please	2018-03-20 02:33:31	None
2958	JJ is en fuego! #heatnation	2018-03-20 02:33:31	None
2959	James Johnson bana inat oynamıyorsa ben bir bok bilmiyorum Allah belanı versin şerefsizin evladı çöktün üstüme lanet gibi.	2018-03-20 02:33:31	None
2960	wow, James Johnson. 😧	2018-03-20 02:33:32	None
2961	U guys James Johnson is practically my neighbor so pls credit me thanks so much	2018-03-20 02:33:32	None
2962	@MiamiHEAT Mazel tov!!	2018-03-20 02:33:32	None
2963	The Swiss Army knife @IamJJ16	2018-03-20 02:33:33	None
2964	QUEM É VOCÊ E O QUE VOCÊ FEZ COM O JAMES JOHNSON?	2018-03-20 02:33:33	None
2965	James Johnson is on 🔥🔥🔥He's led the @MiamiHEAT to a 144-136 advantage in the 2nd overtime!52.6 left to play.… https://t.co/mq2ithKYQp	2018-03-20 02:33:33	None
2966	@IamJJ16 🐐🐐	2018-03-20 02:33:34	None
2967	Top 5 baddest dude in the league. https://t.co/zqR3L9WzFH	2018-03-20 02:33:34	None
2968	JAMES JOHNSON when hes not knocking HWs out hes dropping 3s and YAMMING on fools	2018-03-20 02:33:35	None
2969	Ainda bem que eu nunca critiquei o James Johnson. Esse homem joga muito. Meu Deus do céu.	2018-03-20 02:33:36	{u'type': u'Point', u'coordinates': [-46.72074261, -23.31998006]}
2970	@MiamiHEAT go baby go!!	2018-03-20 02:33:36	None
2971	meu Deus, temos q ganhar esse jogo. Vamo meu miami heat gigante	2018-03-20 02:33:37	None
2972	PREACH!!!!!! https://t.co/H1kGlshAlt	2018-03-20 02:33:37	None
2973	That over in Miami is gonna be close https://t.co/GdLpEEsLpp	2018-03-20 02:33:38	None
2974	@kristenhewitt @MiamiHEAT Thanks to James Johnson, Ellington and Kelly Olynyk, not Lebron, Wade and Bosh.	2018-03-20 02:33:38	None
2975	James Johnson just murdered the Nuggets	2018-03-20 02:33:39	None
2976	James Johnson with the fake dribble handoff for the dunk for what seems to be the dagger. Having what has to be his… https://t.co/koA2UalRp9	2018-03-20 02:33:41	None
2977	OT OT!!! NEVER MUCH LOVE WHEN WE GO OT @MiamiHEAT	2018-03-20 02:33:42	None
2978	@MiamiHEAT @WayneElli22 LETS GO!!!! https://t.co/8vr6fggLx9	2018-03-20 02:33:41	None
2979	tbh 😂 https://t.co/paMsuP7AYh	2018-03-20 02:33:42	None
2980	"I gotta play bad in OVERTIME to be able play great in DOUBLE OVERTIME." - James Johnson https://t.co/zCc5CuvG5x	2018-03-20 02:33:42	None
2981	The James Johnson game #NBA #Nuggets #Heat #Heatculture	2018-03-20 02:33:43	None
2982	Wade wanna get home just like me https://t.co/vQwFqkx5B0	2018-03-20 02:33:43	None
2983	Lol https://t.co/1kCXCiBxvN	2018-03-20 02:33:44	None
2984	man. james johnson would so cool and fun with frank ntilikina and kristaps porzingis. i guess the heat should just… https://t.co/V9m130Mnub	2018-03-20 02:33:44	None
2985	Am witnessing history in the makings most points in Miami Heat history	2018-03-20 02:33:45	None
2986	Hey @DwyaneWade you have been up almost the entire second half. I guess you are ready to play the next one! Lol.… https://t.co/a0QZub6ra0	2018-03-20 02:33:46	None
2987	Pretty fake from James Johnson...He’s been so clutch for the Heat down the stretch	2018-03-20 02:33:46	None
2988	This is long ass #Heat game. Highest scoring game in the heat history franchise. #HEATCulture	2018-03-20 02:33:46	None
2989	Eu amo um homem e nome dele é James Johnson	2018-03-20 02:33:46	None
2990	Let’s go! #HEATCulture	2018-03-20 02:33:48	None
2991	@IamHarshDave hey man, james johnson is the shit	2018-03-20 02:33:49	None
2992	@MiamiHEAT @WayneElli22 Come on Miami, we got this!	2018-03-20 02:33:50	None
2993	JAMES JOHNSON! Que jogo do capitão, assumiu toda a responsa com a ausência do Wade.	2018-03-20 02:33:51	None
2994	Esta jugando totalmente desnudo @IamJJ16 en la segunda prórroga	2018-03-20 02:33:51	None
2995	That JJ contract sure looks good now @MiamiHEAT !!!!! #letsgoheat	2018-03-20 02:33:52	None
2996	James Johnson is running the wildcat on a basketball court	2018-03-20 02:33:53	None
2997	@NBA @MiamiHEAT no fans	2018-03-20 02:33:54	None
2998	@BeentriLL_92 @MiamiHEAT Someone need to feed olynyk he's falling too much	2018-03-20 02:33:54	None
2999	.@IamJJ16 comes up BIG in #CrunchTime! Heat up 8 in 2OT! https://t.co/ZfsIoxtQXA	2018-03-20 02:33:55	None
3000	YOOOOOOOOOO JAMES JOHNSON LMAO	2018-03-20 02:33:55	None
3001	No team in the East wants to see Miami in the playoffs. Seeding doesn't do us Justice, we can hang with anyone in the playoffs #HeatCulture	2018-03-20 02:33:56	None
3002	📊Record de franchise de pts marqués sur un match pour le #HEATculture (144 pts, il reste quelques secondes)	2018-03-20 02:33:58	None
3003	Issaaaa James Johnson showdown	2018-03-20 02:33:59	None
3004	#7 Miami Heat gotta keep it going! Climb up the charts! #playoffs	2018-03-20 02:34:00	None
3005	James Johnson is crazy!!! #LetsGoHEAT #DENvsMIA 💪💪💪🔥🔥🔥💯💯💯💥💥💥 https://t.co/ToXeuyBpOz	2018-03-20 02:34:00	None
3006	James Johnson CLUTCH!!!! #HeatCulture	2018-03-20 02:34:00	None
3007	Facts https://t.co/bwZJOCSDkH	2018-03-20 02:34:00	None
3008	at least he had a wife virgin https://t.co/dV4vHLNX70	2018-03-20 02:34:01	None
3009	Caralho, James Johnson acabou com o jogo agora.	2018-03-20 02:34:01	None
3010	James Johnson basically single handedly gave the Nuggets a loss tonight. Excellent..	2018-03-20 02:34:04	None
3011	James JORDAN KOBE Johnson ! 🔥🔥🔥🔥🔥 Let's Go HEAT 🔥🔥🔥🔥🔥	2018-03-20 02:34:04	None
3012	James Johnson https://t.co/sHfi7voXhW	2018-03-20 02:34:03	None
3013	James Johnson enloqueció en el 2do Overtime!!! De 4-4 con 10 puntos !!!!! WOW	2018-03-20 02:34:05	None
3014	@NBA @MiamiHEAT I see a lot of empty seats	2018-03-20 02:34:06	None
3015	james johnson!!!!!!!	2018-03-20 02:34:06	None
3016	@iceman_brfc @NBA @MiamiHEAT No the hell we don't I'm trying to go to sleep lol	2018-03-20 02:34:10	None
3017	James Johnson is tired of this game.	2018-03-20 02:34:11	None
3018	James Johnson is being a little more subtle. https://t.co/tcDVLPdeZU	2018-03-20 02:34:11	None
3019	James Johnson has 31/11/6 for Miami tonight.	2018-03-20 02:34:12	None
3020	Tuned in to catch the #Heat vs. the #Nuggets.Leave it to the MMA fighter to chip away at the body in OT then go f… https://t.co/rCxS9DH5Im	2018-03-20 02:34:13	None
3021	@WillManso Best game of the season and Gutsy win pulling his game out in 2 OT! #HeatCulture	2018-03-20 02:34:15	None
3022	James Johnson 💪🏽💪🏽💪🏽💪🏽💪🏽🔥🔥🔥💪🏽💪🏽💪🏽💪🏽 #HeatNation https://t.co/9lTCF3s6um	2018-03-20 02:34:15	None
3023	Who’s gonna tell LeBron he’s not the best player in the league anymore? https://t.co/iInuQe8x3D	2018-03-20 02:34:16	None
